EmployeeID,Gender,Age,AgeBand,MaritalStatus,Education,Department,JobRole,JobLevel,OfficeLocation,EmploymentType,HireDate,IsActive
E02384,Male,32,30-39,Married,PhD,Marketing,Content Writer,2,Delhi,Full-Time,2024-12-29,False
E02385,Male,27,Under 30,Single,PhD,Finance,Accountant,1,Mumbai,Full-Time,2022-12-23,True
E02386,Male,28,Under 30,Single,Master,Human Resources,HR Generalist,3,Chennai,Full-Time,2023-05-07,True
E02387,Male,40,40-49,Divorced,Diploma,IT,IT Support,4,Mumbai,Full-Time,2025-04-22,True
E02388,Female,28,Under 30,Married,High School,Sales,Account Executive,2,Delhi,Part-Time,2023-12-02,True
E02389,Female,27,Under 30,Married,PhD,Operations,Operations Analyst,3,Hyderabad,Full-Time,2025-02-13,True
E02390,Female,26,Under 30,Married,High School,IT,Data Analyst,2,Delhi,Full-Time,2024-12-25,False
E02391,Female,27,Under 30,Divorced,Bachelor,Research & Development,Data Scientist,2,Chennai,Full-Time,2025-04-30,True
E02392,Female,31,30-39,Single,Bachelor,Marketing,SEO Specialist,3,Hyderabad,Full-Time,2024-01-11,True
E02393,Female,34,30-39,Divorced,PhD,Customer Support,Support Lead,1,Bengaluru,Full-Time,2022-03-16,False
E02394,Female,36,30-39,Married,Bachelor,Finance,Accountant,3,Mumbai,Full-Time,2025-10-01,True
E02395,Female,28,Under 30,Divorced,Master,Finance,Accountant,3,Bengaluru,Full-Time,2020-01-02,True
E02396,Female,30,30-39,Single,PhD,Sales,Account Executive,3,Delhi,Full-Time,2024-05-19,True
E02397,Male,29,Under 30,Single,Bachelor,Sales,Sales Executive,3,Chennai,Full-Time,2020-01-12,True
E02398,Male,30,30-39,Married,PhD,Research & Development,Product Engineer,4,Bengaluru,Part-Time,2021-12-17,True
E02399,Male,38,30-39,Single,High School,Research & Development,Research Scientist,3,Bengaluru,Part-Time,2024-12-15,True
E02400,Female,28,Under 30,Married,High School,Operations,Logistics Coordinator,1,Delhi,Full-Time,2025-11-26,True
E02401,Female,33,30-39,Married,High School,Research & Development,Research Scientist,2,Bengaluru,Full-Time,2024-10-02,True
E02402,Female,30,30-39,Married,PhD,Customer Support,Escalation Specialist,4,Mumbai,Full-Time,2025-09-24,True
E02403,Female,29,Under 30,Single,PhD,Operations,Quality Analyst,3,Bengaluru,Full-Time,2024-09-04,True
E02404,Male,31,30-39,Married,High School,Sales,Sales Executive,5,Bengaluru,Full-Time,2021-10-10,True
E02405,Female,44,40-49,Married,High School,Operations,Operations Analyst,6,Mumbai,Full-Time,2021-08-01,True
E02406,Male,30,30-39,Married,Bachelor,Finance,Financial Analyst,4,Chennai,Full-Time,2023-12-17,False
E02407,Male,31,30-39,Divorced,Diploma,IT,IT Support,5,Remote,Full-Time,2020-11-19,True
E02408,Female,27,Under 30,Married,PhD,Customer Support,Escalation Specialist,3,Mumbai,Full-Time,2020-11-13,True
E02409,Male,34,30-39,Married,Master,Customer Support,Escalation Specialist,3,Remote,Full-Time,2023-08-31,True
E02410,Female,39,30-39,Single,PhD,IT,IT Support,5,Delhi,Part-Time,2025-10-16,True
E02411,Female,26,Under 30,Single,Master,Customer Support,Support Lead,1,Bengaluru,Full-Time,2023-01-13,True
E02412,Male,44,40-49,Married,High School,Finance,Financial Analyst,6,Remote,Full-Time,2023-02-23,True
E02413,Female,24,Under 30,Married,Diploma,Customer Support,Support Agent,1,Hyderabad,Full-Time,2023-12-05,True
E02414,Male,41,40-49,Single,Master,Finance,Credit Analyst,5,Hyderabad,Full-Time,2023-12-24,True
E02415,Female,32,30-39,Divorced,Diploma,Sales,Business Development,2,Hyderabad,Full-Time,2023-08-17,False
E02416,Female,35,30-39,Married,Diploma,Marketing,Content Writer,3,Remote,Full-Time,2023-08-12,True
E02417,Male,30,30-39,Married,PhD,Human Resources,HR Analyst,1,Chennai,Full-Time,2025-04-14,True
E02418,Male,31,30-39,Married,PhD,Marketing,Marketing Analyst,2,Bengaluru,Full-Time,2020-03-17,True
E02419,Male,31,30-39,Married,Diploma,Research & Development,Data Scientist,1,Delhi,Full-Time,2023-12-07,False
E02420,Female,34,30-39,Married,Master,Operations,Operations Analyst,2,Hyderabad,Full-Time,2021-11-01,True
E02421,Female,31,30-39,Married,Diploma,Sales,Business Development,1,Delhi,Full-Time,2022-07-24,True
E02422,Male,30,30-39,Married,Bachelor,Operations,Quality Analyst,3,Remote,Full-Time,2023-06-16,True
E02423,Male,25,Under 30,Married,Diploma,IT,DevOps Engineer,2,Delhi,Full-Time,2024-08-22,True
E02424,Female,30,30-39,Married,High School,IT,DevOps Engineer,2,Hyderabad,Full-Time,2020-03-11,True
E02425,Male,34,30-39,Single,Diploma,IT,DevOps Engineer,2,Mumbai,Full-Time,2024-02-21,True
E02426,Female,35,30-39,Married,Bachelor,Sales,Sales Executive,3,Chennai,Full-Time,2020-12-04,True
E02427,Male,39,30-39,Married,PhD,Operations,Logistics Coordinator,4,Delhi,Full-Time,2020-05-08,True
E02428,Female,29,Under 30,Single,High School,Operations,Quality Analyst,3,Bengaluru,Contract,2024-10-02,True
E02429,Female,33,30-39,Married,PhD,Marketing,SEO Specialist,2,Bengaluru,Full-Time,2025-12-08,True
E02430,Female,32,30-39,Married,PhD,IT,Software Engineer,2,Remote,Full-Time,2020-10-03,True
E02431,Female,38,30-39,Married,Master,IT,Software Engineer,4,Hyderabad,Full-Time,2025-08-30,True
E02432,Female,27,Under 30,Single,Master,Executive,CFO,2,Mumbai,Full-Time,2025-05-10,True
E02433,Male,30,30-39,Single,Diploma,Customer Support,Escalation Specialist,4,Mumbai,Full-Time,2020-03-21,False
E02434,Male,30,30-39,Single,PhD,Operations,Operations Analyst,1,Remote,Full-Time,2023-12-28,True
E02435,Male,36,30-39,Married,High School,Human Resources,HR Generalist,2,Hyderabad,Full-Time,2020-12-16,True
E02436,Female,33,30-39,Married,Diploma,Customer Support,Support Agent,3,Mumbai,Full-Time,2020-11-11,True
E02437,Female,38,30-39,Married,PhD,Executive,CEO,3,Remote,Full-Time,2023-11-15,True
E02438,Male,31,30-39,Married,Master,Operations,Logistics Coordinator,3,Delhi,Full-Time,2023-06-06,True
E02439,Female,35,30-39,Married,Bachelor,IT,Software Engineer,3,Hyderabad,Full-Time,2020-07-09,True
E02440,Male,38,30-39,Single,Diploma,Human Resources,Recruiter,3,Delhi,Full-Time,2020-11-16,True
E02441,Male,36,30-39,Married,Master,Operations,Operations Analyst,3,Hyderabad,Full-Time,2023-05-01,True
E02442,Male,31,30-39,Married,PhD,Customer Support,Escalation Specialist,5,Bengaluru,Full-Time,2021-11-28,True
E02443,Female,33,30-39,Married,High School,Customer Support,Support Lead,2,Bengaluru,Full-Time,2023-06-04,False
E02444,Female,38,30-39,Married,Master,Executive,COO,5,Mumbai,Full-Time,2022-07-15,True
E02445,Female,25,Under 30,Married,Diploma,Sales,Sales Executive,2,Bengaluru,Full-Time,2025-06-26,True
E02446,Female,33,30-39,Single,Bachelor,Customer Support,Escalation Specialist,1,Mumbai,Full-Time,2025-03-07,True
E02447,Male,33,30-39,Married,Diploma,Operations,Quality Analyst,2,Remote,Full-Time,2022-10-24,True
E02448,Male,25,Under 30,Married,Bachelor,IT,DevOps Engineer,2,Chennai,Full-Time,2020-04-19,False
E02449,Female,28,Under 30,Married,Diploma,Operations,Operations Analyst,2,Chennai,Full-Time,2021-11-29,False
E02450,Male,32,30-39,Married,PhD,Customer Support,Support Lead,1,Bengaluru,Part-Time,2025-01-10,False
E02451,Female,27,Under 30,Married,Diploma,Customer Support,Support Agent,2,Hyderabad,Part-Time,2024-10-20,True
E02452,Male,30,30-39,Married,PhD,IT,Data Analyst,1,Bengaluru,Full-Time,2020-02-12,True
E02453,Male,28,Under 30,Married,Diploma,Human Resources,HR Analyst,3,Delhi,Full-Time,2025-05-22,True
E02454,Female,36,30-39,Married,High School,Operations,Logistics Coordinator,4,Hyderabad,Full-Time,2025-01-05,True
E02455,Male,34,30-39,Single,Diploma,Operations,Quality Analyst,1,Bengaluru,Full-Time,2025-12-15,True
E02456,Female,32,30-39,Married,High School,IT,Software Engineer,4,Mumbai,Full-Time,2021-02-01,True
E02457,Female,32,30-39,Single,Master,Customer Support,Escalation Specialist,3,Hyderabad,Full-Time,2024-08-09,True
E02458,Female,40,40-49,Single,Master,Customer Support,Support Agent,6,Remote,Contract,2023-09-01,True
E02459,Female,30,30-39,Married,PhD,Research & Development,Product Engineer,3,Hyderabad,Full-Time,2024-10-23,True
E02460,Female,35,30-39,Single,PhD,IT,Data Analyst,3,Hyderabad,Full-Time,2025-10-28,True
E02461,Female,32,30-39,Single,High School,Human Resources,Recruiter,5,Chennai,Full-Time,2020-10-03,True
E02462,Male,33,30-39,Married,Diploma,Operations,Quality Analyst,3,Delhi,Full-Time,2025-07-17,True
E02463,Male,36,30-39,Married,Bachelor,Customer Support,Escalation Specialist,6,Chennai,Full-Time,2023-12-30,False
E02464,Male,34,30-39,Married,Diploma,Marketing,Marketing Analyst,3,Mumbai,Full-Time,2025-12-28,True
E02465,Male,29,Under 30,Single,PhD,Sales,Business Development,3,Delhi,Contract,2022-03-04,True
E02466,Male,29,Under 30,Married,PhD,Finance,Accountant,3,Hyderabad,Full-Time,2025-11-20,True
E02467,Male,38,30-39,Single,Bachelor,Operations,Operations Analyst,4,Remote,Contract,2023-12-02,False
E02468,Male,41,40-49,Married,Bachelor,Operations,Logistics Coordinator,5,Delhi,Full-Time,2022-08-15,True
E02469,Female,36,30-39,Married,Bachelor,Research & Development,Product Engineer,3,Hyderabad,Full-Time,2023-07-27,True
E02470,Male,33,30-39,Single,PhD,Sales,Sales Executive,1,Delhi,Full-Time,2021-08-25,False
E02471,Female,32,30-39,Married,PhD,Research & Development,Data Scientist,1,Chennai,Full-Time,2021-07-01,True
E02472,Male,36,30-39,Married,PhD,Marketing,Content Writer,3,Chennai,Full-Time,2025-05-17,True
E02473,Female,38,30-39,Married,High School,Customer Support,Support Agent,4,Chennai,Full-Time,2022-01-25,True
E02474,Female,28,Under 30,Married,Diploma,Sales,Business Development,3,Bengaluru,Full-Time,2023-03-11,True
E02475,Female,30,30-39,Single,High School,Finance,Financial Analyst,1,Chennai,Contract,2020-12-06,False
E02476,Male,36,30-39,Married,PhD,Marketing,Content Writer,7,Chennai,Full-Time,2020-04-23,True
E02477,Male,31,30-39,Married,High School,Operations,Logistics Coordinator,1,Remote,Full-Time,2024-09-04,True
E02478,Male,26,Under 30,Married,PhD,Sales,Business Development,2,Chennai,Full-Time,2023-08-25,True
E02479,Female,37,30-39,Married,Diploma,IT,IT Support,5,Hyderabad,Full-Time,2023-05-21,False
E02480,Male,30,30-39,Single,Diploma,Sales,Account Executive,3,Hyderabad,Full-Time,2022-10-23,True
E02481,Female,34,30-39,Divorced,High School,Marketing,SEO Specialist,2,Bengaluru,Full-Time,2024-05-02,False
E02482,Male,46,40-49,Married,Master,Customer Support,Support Lead,7,Remote,Full-Time,2021-09-02,True
E02483,Male,31,30-39,Married,Master,Marketing,SEO Specialist,1,Delhi,Full-Time,2023-10-09,True
E02484,Female,32,30-39,Married,Diploma,Operations,Quality Analyst,1,Delhi,Full-Time,2023-04-06,True
E02485,Male,36,30-39,Married,Master,IT,Software Engineer,3,Hyderabad,Full-Time,2022-06-23,True
E02486,Female,34,30-39,Single,Bachelor,Customer Support,Escalation Specialist,2,Chennai,Full-Time,2025-10-03,True
E02487,Female,27,Under 30,Married,Master,IT,IT Support,2,Mumbai,Full-Time,2023-04-05,True
E02488,Female,36,30-39,Married,Master,Sales,Business Development,2,Delhi,Part-Time,2025-12-21,True
E02489,Male,38,30-39,Married,Bachelor,Human Resources,HR Generalist,4,Chennai,Full-Time,2020-11-13,True
E02490,Female,35,30-39,Married,Diploma,IT,Data Analyst,7,Mumbai,Full-Time,2021-03-30,True
E02491,Female,24,Under 30,Single,Diploma,Research & Development,Data Scientist,1,Mumbai,Full-Time,2023-03-28,False
E02492,Female,25,Under 30,Single,High School,Finance,Credit Analyst,1,Chennai,Full-Time,2023-08-15,True
E02493,Female,32,30-39,Married,High School,Marketing,Marketing Analyst,3,Bengaluru,Full-Time,2021-03-03,True
E02494,Female,31,30-39,Married,PhD,Customer Support,Escalation Specialist,2,Bengaluru,Full-Time,2023-03-18,True
E02495,Female,33,30-39,Married,Master,Sales,Business Development,3,Hyderabad,Full-Time,2022-07-12,True
E02496,Female,41,40-49,Married,High School,Operations,Quality Analyst,5,Mumbai,Full-Time,2022-12-28,False
E02497,Male,26,Under 30,Married,High School,Operations,Logistics Coordinator,1,Remote,Full-Time,2024-01-22,False
E02498,Male,40,40-49,Married,Master,Sales,Business Development,5,Delhi,Full-Time,2022-01-29,False
E02499,Male,37,30-39,Married,High School,Operations,Operations Analyst,3,Remote,Full-Time,2022-11-29,True
E02500,Female,36,30-39,Divorced,Bachelor,Customer Support,Support Lead,3,Chennai,Full-Time,2021-11-08,True
E02501,Male,35,30-39,Married,Bachelor,Customer Support,Escalation Specialist,3,Bengaluru,Full-Time,2021-05-16,True
E02502,Female,35,30-39,Single,PhD,Customer Support,Escalation Specialist,2,Hyderabad,Full-Time,2024-06-20,True
E02503,Male,36,30-39,Married,Diploma,Sales,Business Development,4,Hyderabad,Full-Time,2022-12-19,True
E02504,Male,30,30-39,Married,PhD,Operations,Logistics Coordinator,2,Mumbai,Full-Time,2024-07-25,True
E02505,Female,36,30-39,Married,Diploma,Sales,Account Executive,2,Hyderabad,Full-Time,2023-05-05,True
E02506,Female,31,30-39,Married,High School,Sales,Account Executive,4,Hyderabad,Full-Time,2023-10-21,False
E02507,Male,24,Under 30,Single,Master,IT,Software Engineer,1,Chennai,Full-Time,2022-11-01,True
E02508,Male,41,40-49,Single,Master,Marketing,Marketing Analyst,6,Mumbai,Full-Time,2021-08-12,True
E02509,Female,25,Under 30,Married,Bachelor,IT,Data Analyst,1,Remote,Full-Time,2025-09-26,True
E02510,Female,35,30-39,Married,Master,Customer Support,Escalation Specialist,2,Chennai,Full-Time,2023-08-21,True
E02511,Female,33,30-39,Married,Bachelor,Sales,Account Executive,1,Bengaluru,Full-Time,2021-12-13,True
E02512,Male,30,30-39,Married,Bachelor,Sales,Sales Executive,4,Remote,Full-Time,2021-07-15,True
E02513,Female,40,40-49,Married,Master,Customer Support,Escalation Specialist,4,Bengaluru,Full-Time,2023-07-31,True
E02514,Male,29,Under 30,Married,PhD,Human Resources,Recruiter,2,Delhi,Full-Time,2020-11-02,True
E02515,Male,30,30-39,Married,High School,Operations,Operations Analyst,1,Delhi,Full-Time,2024-08-07,False
E02516,Male,29,Under 30,Divorced,PhD,IT,IT Support,2,Hyderabad,Full-Time,2024-09-03,True
E02517,Female,28,Under 30,Married,High School,IT,IT Support,1,Chennai,Full-Time,2025-07-21,True
E02518,Male,34,30-39,Married,Master,Marketing,SEO Specialist,1,Delhi,Full-Time,2022-08-19,True
E02519,Male,35,30-39,Single,PhD,Customer Support,Support Lead,4,Hyderabad,Full-Time,2021-05-10,False
E02520,Female,32,30-39,Married,High School,Executive,COO,5,Remote,Full-Time,2022-09-15,True
E02521,Female,33,30-39,Single,PhD,Customer Support,Support Agent,4,Remote,Full-Time,2023-04-22,False
E02522,Male,30,30-39,Single,PhD,Operations,Quality Analyst,1,Mumbai,Full-Time,2022-03-11,True
E02523,Male,30,30-39,Married,PhD,IT,IT Support,4,Mumbai,Full-Time,2025-07-25,True
E02524,Male,30,30-39,Divorced,Diploma,Operations,Logistics Coordinator,1,Remote,Full-Time,2022-01-01,True
E02525,Female,38,30-39,Married,High School,Sales,Sales Executive,6,Bengaluru,Full-Time,2022-01-05,True
E02526,Male,27,Under 30,Married,PhD,IT,Data Analyst,3,Bengaluru,Full-Time,2024-02-24,True
E02527,Male,38,30-39,Married,PhD,Human Resources,HR Analyst,6,Chennai,Full-Time,2021-11-08,True
E02528,Female,33,30-39,Divorced,Bachelor,Human Resources,HR Analyst,4,Chennai,Full-Time,2021-01-11,True
E02529,Male,36,30-39,Married,High School,Operations,Logistics Coordinator,7,Delhi,Full-Time,2023-12-01,False
E02530,Female,34,30-39,Married,Diploma,Customer Support,Support Agent,1,Chennai,Contract,2022-12-17,False
E02531,Female,35,30-39,Single,Diploma,Sales,Business Development,5,Chennai,Full-Time,2021-05-17,True
E02532,Male,34,30-39,Married,Master,Operations,Quality Analyst,4,Hyderabad,Full-Time,2021-04-01,True
E02533,Male,36,30-39,Married,High School,Finance,Credit Analyst,6,Hyderabad,Full-Time,2024-09-01,True
E02534,Male,27,Under 30,Married,Master,Marketing,SEO Specialist,2,Mumbai,Part-Time,2022-08-20,True
E02535,Female,33,30-39,Divorced,Master,Human Resources,Recruiter,1,Remote,Full-Time,2021-03-18,False
E02536,Male,25,Under 30,Married,Master,Research & Development,Research Scientist,2,Hyderabad,Full-Time,2021-09-04,True
E02537,Female,26,Under 30,Single,Master,Operations,Quality Analyst,1,Bengaluru,Full-Time,2020-08-09,True
E02538,Male,26,Under 30,Married,High School,Finance,Financial Analyst,2,Hyderabad,Part-Time,2023-06-14,True
E02539,Male,36,30-39,Single,Bachelor,Operations,Operations Analyst,4,Hyderabad,Full-Time,2023-05-29,True
E02540,Female,42,40-49,Married,Master,Sales,Sales Executive,6,Delhi,Full-Time,2020-04-17,True
E02541,Female,38,30-39,Married,Diploma,Sales,Account Executive,7,Chennai,Full-Time,2023-07-31,True
E02542,Male,25,Under 30,Single,PhD,Operations,Quality Analyst,2,Hyderabad,Full-Time,2023-06-29,False
E02543,Male,28,Under 30,Single,High School,IT,Data Analyst,3,Chennai,Full-Time,2020-10-05,True
E02544,Female,36,30-39,Married,Master,IT,Software Engineer,4,Delhi,Contract,2021-12-14,True
E02545,Male,34,30-39,Married,Bachelor,Customer Support,Escalation Specialist,4,Mumbai,Full-Time,2024-09-26,False
E02546,Male,28,Under 30,Married,PhD,Finance,Credit Analyst,2,Mumbai,Full-Time,2022-11-21,True
E02547,Male,31,30-39,Divorced,PhD,Finance,Financial Analyst,1,Remote,Full-Time,2022-08-04,True
E02548,Male,23,Under 30,Single,High School,Sales,Business Development,1,Bengaluru,Full-Time,2020-07-24,False
E02549,Female,32,30-39,Single,Bachelor,Operations,Operations Analyst,2,Mumbai,Full-Time,2025-02-21,False
E02550,Male,44,40-49,Divorced,Diploma,Sales,Account Executive,6,Bengaluru,Full-Time,2024-06-08,True
E02551,Female,30,30-39,Married,High School,Human Resources,HR Generalist,3,Chennai,Full-Time,2022-04-28,True
E02552,Female,28,Under 30,Married,Diploma,Research & Development,Product Engineer,2,Remote,Full-Time,2024-07-19,True
E02553,Female,26,Under 30,Single,High School,Sales,Business Development,1,Bengaluru,Full-Time,2025-01-16,True
E02554,Female,26,Under 30,Married,High School,Human Resources,HR Analyst,2,Hyderabad,Full-Time,2021-12-27,True
E02555,Male,33,30-39,Divorced,Master,Sales,Business Development,3,Mumbai,Full-Time,2022-08-28,True
E02556,Male,32,30-39,Married,High School,Operations,Quality Analyst,3,Remote,Full-Time,2021-10-19,False
E02557,Female,28,Under 30,Married,Diploma,Sales,Business Development,2,Delhi,Full-Time,2020-08-06,True
E02558,Male,31,30-39,Married,Diploma,Sales,Account Executive,3,Mumbai,Full-Time,2020-01-23,True
E02559,Male,29,Under 30,Married,Bachelor,Research & Development,Product Engineer,4,Mumbai,Full-Time,2022-10-06,True
E02560,Female,31,30-39,Divorced,High School,Customer Support,Support Lead,4,Chennai,Full-Time,2024-10-09,False
E02561,Male,31,30-39,Married,Master,Sales,Business Development,1,Remote,Full-Time,2021-06-24,True
E02562,Male,35,30-39,Married,Bachelor,IT,Data Analyst,4,Hyderabad,Full-Time,2024-11-18,True
E02563,Female,23,Under 30,Married,Master,Marketing,SEO Specialist,1,Bengaluru,Full-Time,2024-09-03,True
E02564,Female,30,30-39,Married,PhD,Customer Support,Support Agent,3,Mumbai,Full-Time,2022-09-30,True
E02565,Female,31,30-39,Married,Diploma,Sales,Business Development,1,Bengaluru,Full-Time,2020-11-05,True
E02566,Male,29,Under 30,Married,PhD,IT,Software Engineer,1,Bengaluru,Contract,2023-11-06,True
E02567,Female,30,30-39,Single,PhD,Sales,Account Executive,3,Mumbai,Full-Time,2025-07-08,True
E02568,Female,31,30-39,Married,PhD,Sales,Account Executive,2,Chennai,Full-Time,2024-08-04,True
E02569,Female,39,30-39,Married,Master,Customer Support,Support Lead,5,Hyderabad,Full-Time,2023-08-01,True
E02570,Male,30,30-39,Married,Diploma,IT,DevOps Engineer,1,Mumbai,Full-Time,2021-10-23,True
E02571,Male,33,30-39,Married,Master,Sales,Sales Executive,1,Hyderabad,Full-Time,2022-10-21,True
E02572,Female,30,30-39,Married,Master,Operations,Operations Analyst,1,Chennai,Full-Time,2023-02-15,False
E02573,Male,25,Under 30,Single,PhD,Sales,Account Executive,1,Bengaluru,Full-Time,2021-09-20,True
E02574,Female,35,30-39,Married,PhD,Marketing,Marketing Analyst,5,Hyderabad,Full-Time,2022-07-14,True
E02575,Male,34,30-39,Single,PhD,Research & Development,Product Engineer,5,Chennai,Full-Time,2021-05-07,True
E02576,Male,45,40-49,Married,PhD,Customer Support,Support Lead,7,Mumbai,Full-Time,2023-02-12,False
E02577,Female,36,30-39,Married,Master,Research & Development,Research Scientist,2,Remote,Full-Time,2022-05-06,True
E02578,Female,41,40-49,Single,Bachelor,Finance,Credit Analyst,5,Chennai,Full-Time,2020-12-28,True
E02579,Male,46,40-49,Married,High School,IT,IT Support,7,Hyderabad,Full-Time,2023-07-08,True
E02580,Male,27,Under 30,Single,Diploma,Customer Support,Support Lead,3,Delhi,Full-Time,2022-04-20,True
E02581,Male,36,30-39,Married,Bachelor,Sales,Account Executive,2,Hyderabad,Full-Time,2025-11-26,False
E02582,Male,29,Under 30,Married,PhD,Sales,Account Executive,1,Bengaluru,Full-Time,2024-01-27,True
E02583,Female,24,Under 30,Married,Bachelor,IT,Software Engineer,1,Delhi,Full-Time,2024-11-07,False
E02584,Female,36,30-39,Married,High School,Operations,Quality Analyst,2,Delhi,Full-Time,2023-10-13,True
E02585,Male,35,30-39,Single,Bachelor,Customer Support,Support Agent,2,Chennai,Full-Time,2022-12-27,True
E02586,Female,31,30-39,Married,High School,Operations,Logistics Coordinator,2,Hyderabad,Full-Time,2021-12-31,True
E02587,Female,27,Under 30,Married,Master,Finance,Credit Analyst,1,Remote,Full-Time,2022-06-18,True
E02588,Male,33,30-39,Married,Bachelor,Sales,Account Executive,4,Remote,Full-Time,2022-07-21,True
E02589,Female,41,40-49,Married,Diploma,Customer Support,Support Lead,7,Remote,Full-Time,2021-09-25,True
E02590,Female,35,30-39,Single,PhD,Customer Support,Support Agent,2,Bengaluru,Full-Time,2023-12-17,True
E02591,Male,23,Under 30,Married,Diploma,Marketing,Marketing Analyst,1,Chennai,Part-Time,2023-06-25,False
E02592,Male,34,30-39,Single,Bachelor,Finance,Accountant,1,Remote,Full-Time,2021-01-23,False
E02593,Male,34,30-39,Married,High School,Operations,Operations Analyst,5,Remote,Full-Time,2022-09-18,True
E02594,Female,29,Under 30,Married,Master,IT,DevOps Engineer,2,Mumbai,Full-Time,2025-11-09,True
E02595,Male,33,30-39,Married,Bachelor,Operations,Quality Analyst,1,Remote,Full-Time,2024-04-24,False
E02596,Male,32,30-39,Married,Master,Research & Development,Product Engineer,4,Hyderabad,Full-Time,2023-06-30,True
E02597,Male,40,40-49,Married,PhD,Sales,Sales Executive,4,Delhi,Full-Time,2025-02-06,True
E02598,Male,34,30-39,Married,High School,IT,Software Engineer,3,Bengaluru,Full-Time,2021-02-13,True
E02599,Female,41,40-49,Married,Master,IT,Data Analyst,6,Remote,Full-Time,2020-08-16,True
E02600,Female,35,30-39,Married,High School,Marketing,SEO Specialist,6,Hyderabad,Part-Time,2022-07-03,True
E02601,Male,35,30-39,Married,High School,Human Resources,HR Generalist,2,Delhi,Full-Time,2020-01-21,True
E02602,Female,38,30-39,Single,PhD,IT,IT Support,7,Bengaluru,Part-Time,2020-08-31,True
E02603,Male,25,Under 30,Single,High School,Marketing,Marketing Analyst,1,Hyderabad,Full-Time,2020-02-15,False
E02604,Female,33,30-39,Married,Master,Operations,Quality Analyst,4,Delhi,Full-Time,2020-08-15,True
E02605,Female,37,30-39,Single,High School,Sales,Sales Executive,7,Mumbai,Full-Time,2022-05-10,True
E02606,Female,36,30-39,Divorced,High School,Operations,Logistics Coordinator,2,Hyderabad,Full-Time,2024-05-06,True
E02607,Female,33,30-39,Married,Diploma,Human Resources,Recruiter,3,Chennai,Full-Time,2023-05-03,True
E02608,Female,42,40-49,Married,Master,Finance,Financial Analyst,5,Mumbai,Full-Time,2024-05-06,True
E02609,Male,32,30-39,Married,High School,Finance,Credit Analyst,5,Mumbai,Full-Time,2021-05-22,True
E02610,Female,31,30-39,Divorced,Bachelor,Finance,Accountant,5,Chennai,Full-Time,2020-09-18,True
E02611,Female,24,Under 30,Married,Master,Marketing,Content Writer,1,Chennai,Full-Time,2020-09-19,True
E02612,Female,35,30-39,Married,Bachelor,Marketing,Content Writer,3,Bengaluru,Full-Time,2023-12-25,False
E02613,Male,29,Under 30,Married,Master,IT,IT Support,2,Bengaluru,Full-Time,2021-11-28,True
E02614,Male,33,30-39,Single,Master,Customer Support,Support Lead,3,Remote,Full-Time,2022-11-11,True
E02615,Male,27,Under 30,Married,Diploma,IT,Software Engineer,1,Hyderabad,Full-Time,2021-09-20,True
E02616,Female,28,Under 30,Married,Master,Operations,Operations Analyst,2,Bengaluru,Part-Time,2024-04-30,True
E02617,Female,27,Under 30,Married,Master,Sales,Business Development,1,Delhi,Contract,2022-08-01,True
E02618,Male,30,30-39,Married,High School,Research & Development,Research Scientist,2,Hyderabad,Full-Time,2020-09-26,True
E02619,Female,30,30-39,Married,Master,Executive,CEO,2,Chennai,Full-Time,2025-11-10,True
E02620,Female,29,Under 30,Married,Bachelor,Customer Support,Support Lead,1,Chennai,Full-Time,2022-12-11,True
E02621,Female,29,Under 30,Married,Diploma,Customer Support,Support Lead,1,Hyderabad,Full-Time,2020-02-22,True
E02622,Male,27,Under 30,Single,High School,Operations,Logistics Coordinator,2,Delhi,Full-Time,2023-01-02,False
E02623,Male,37,30-39,Single,High School,Human Resources,Recruiter,3,Bengaluru,Full-Time,2023-09-14,True
E02624,Female,32,30-39,Single,Bachelor,Operations,Quality Analyst,3,Mumbai,Full-Time,2020-01-27,True
E02625,Female,31,30-39,Single,Bachelor,Sales,Sales Executive,2,Bengaluru,Full-Time,2021-07-15,True
E02626,Male,33,30-39,Divorced,Bachelor,Customer Support,Support Agent,2,Chennai,Full-Time,2023-03-13,True
E02627,Female,27,Under 30,Married,PhD,IT,Software Engineer,1,Chennai,Contract,2025-01-12,True
E02628,Male,28,Under 30,Married,Diploma,Sales,Sales Executive,3,Mumbai,Full-Time,2025-04-28,False
E02629,Female,31,30-39,Married,PhD,Marketing,SEO Specialist,2,Remote,Full-Time,2022-04-22,True
E02630,Female,42,40-49,Married,Bachelor,Marketing,Content Writer,7,Hyderabad,Part-Time,2025-09-10,True
E02631,Male,32,30-39,Single,PhD,Research & Development,Data Scientist,3,Mumbai,Full-Time,2020-04-29,True
E02632,Male,38,30-39,Married,Master,Customer Support,Support Lead,5,Delhi,Contract,2023-02-10,True
E02633,Male,38,30-39,Single,Diploma,Marketing,Marketing Analyst,4,Hyderabad,Full-Time,2024-11-04,True
E02634,Male,30,30-39,Single,High School,Sales,Business Development,3,Hyderabad,Contract,2022-12-10,True
E02635,Female,27,Under 30,Married,Diploma,Finance,Accountant,3,Remote,Part-Time,2020-10-09,True
E02636,Male,33,30-39,Married,Diploma,Human Resources,Recruiter,4,Bengaluru,Full-Time,2023-08-01,False
E02637,Male,32,30-39,Married,Bachelor,Operations,Operations Analyst,2,Mumbai,Part-Time,2025-03-31,False
